session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,learning_row_source,anchor_canonical_id,anchor_individual_count,time,temperature_c,humidity_pct,dew_point_c,precip_mm,weather_code,surface_pressure,cloud_cover,timestamp_x,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_12h_mm,rain_24h_mm,rain_48h_mm,hours_since_rain,habu_capture,habu_individuals,segment_x_m,segment_y_m,bio_ネズミ_5m,bio_ネズミ_5m_nearest_m,bio_ネズミ_5m_50m_count,bio_ネズミ_5m_100m_count,bio_ネズミ_5m_250m_count,bio_ネズミ_5m_500m_count,bio_ネズミ_10m,bio_ネズミ_10m_nearest_m,bio_ネズミ_10m_50m_count,bio_ネズミ_10m_100m_count,bio_ネズミ_10m_250m_count,bio_ネズミ_10m_500m_count,bio_ネズミ_15m,bio_ネズミ_15m_nearest_m,bio_ネズミ_15m_50m_count,bio_ネズミ_15m_100m_count,bio_ネズミ_15m_250m_count,bio_ネズミ_15m_500m_count,bio_ネズミ_30m,bio_ネズミ_30m_nearest_m,bio_ネズミ_30m_50m_count,bio_ネズミ_30m_100m_count,bio_ネズミ_30m_250m_count,bio_ネズミ_30m_500m_count,bio_オットンガエル_5m,bio_オットンガエル_5m_nearest_m,bio_オットンガエル_5m_50m_count,bio_オットンガエル_5m_100m_count,bio_オットンガエル_5m_250m_count,bio_オットンガエル_5m_500m_count,bio_オットンガエル_10m,bio_オットンガエル_10m_nearest_m,bio_オットンガエル_10m_50m_count,bio_オットンガエル_10m_100m_count,bio_オットンガエル_10m_250m_count,bio_オットンガエル_10m_500m_count,bio_オットンガエル_15m,bio_オットンガエル_15m_nearest_m,bio_オットンガエル_15m_50m_count,bio_オットンガエル_15m_100m_count,bio_オットンガエル_15m_250m_count,bio_オットンガエル_15m_500m_count,bio_オットンガエル_30m,bio_オットンガエル_30m_nearest_m,bio_オットンガエル_30m_50m_count,bio_オットンガエル_30m_100m_count,bio_オットンガエル_30m_250m_count,bio_オットンガエル_30m_500m_count,bio_カエル_5m,bio_カエル_5m_nearest_m,bio_カエル_5m_50m_count,bio_カエル_5m_100m_count,bio_カエル_5m_250m_count,bio_カエル_5m_500m_count,bio_カエル_10m,bio_カエル_10m_nearest_m,bio_カエル_10m_50m_count,bio_カエル_10m_100m_count,bio_カエル_10m_250m_count,bio_カエル_10m_500m_count,bio_カエル_15m,bio_カエル_15m_nearest_m,bio_カエル_15m_50m_count,bio_カエル_15m_100m_count,bio_カエル_15m_250m_count,bio_カエル_15m_500m_count,bio_カエル_30m,bio_カエル_30m_nearest_m,bio_カエル_30m_50m_count,bio_カエル_30m_100m_count,bio_カエル_30m_250m_count,bio_カエル_30m_500m_count,bio_ヤマシギ_5m,bio_ヤマシギ_5m_nearest_m,bio_ヤマシギ_5m_50m_count,bio_ヤマシギ_5m_100m_count,bio_ヤマシギ_5m_250m_count,bio_ヤマシギ_5m_500m_count,bio_ヤマシギ_10m,bio_ヤマシギ_10m_nearest_m,bio_ヤマシギ_10m_50m_count,bio_ヤマシギ_10m_100m_count,bio_ヤマシギ_10m_250m_count,bio_ヤマシギ_10m_500m_count,bio_ヤマシギ_15m,bio_ヤマシギ_15m_nearest_m,bio_ヤマシギ_15m_50m_count,bio_ヤマシギ_15m_100m_count,bio_ヤマシギ_15m_250m_count,bio_ヤマシギ_15m_500m_count,bio_ヤマシギ_30m,bio_ヤマシギ_30m_nearest_m,bio_ヤマシギ_30m_50m_count,bio_ヤマシギ_30m_100m_count,bio_ヤマシギ_30m_250m_count,bio_ヤマシギ_30m_500m_count,bio_クロウサギ_5m,bio_クロウサギ_5m_nearest_m,bio_クロウサギ_5m_50m_count,bio_クロウサギ_5m_100m_count,bio_クロウサギ_5m_250m_count,bio_クロウサギ_5m_500m_count,bio_クロウサギ_10m,bio_クロウサギ_10m_nearest_m,bio_クロウサギ_10m_50m_count,bio_クロウサギ_10m_100m_count,bio_クロウサギ_10m_250m_count,bio_クロウサギ_10m_500m_count,bio_クロウサギ_15m,bio_クロウサギ_15m_nearest_m,bio_クロウサギ_15m_50m_count,bio_クロウサギ_15m_100m_count,bio_クロウサギ_15m_250m_count,bio_クロウサギ_15m_500m_count,bio_クロウサギ_30m,bio_クロウサギ_30m_nearest_m,bio_クロウサギ_30m_50m_count,bio_クロウサギ_30m_100m_count,bio_クロウサギ_30m_250m_count,bio_クロウサギ_30m_500m_count,highway,length_m,bearing_deg,curvature_deg,road_class_code,junction_distance_m,stream_distance_m,coast_distance_m,forest_distance_m,farmland_distance_m,residential_distance_m,hour,sin_hour,cos_hour,segment_prior_visits,moon_age_days,moon_phase_sin,moon_phase_cos,moon_illumination,fog_wmo_flag,temp_dewpoint_spread_c,fog_proxy_flag,temperature_change_3visits_c,timestamp_y,tide_height_cm,tide_change_1h_cm,tide_state_code,minutes_to_nearest_turning_tide,tide_source_available,tide_source
capture_anchor:144,-1,OSM_ro553_0_26,2026-06-29 01:03:00+09:00,2026-06-29 01:03:00+09:00,0,,1.2612981782006667,,0.0,capture_gps_anchor,144,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20623.1223132945,-533495.2864973247,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999999481,191.20940344632692,0.0,3.0,247.5345595783046,258.4137298425458,86.31483208128914,2914.020000492871,3381.04908297581,9689.137641469817,1.05,0.27144044986507426,0.9624552364536473,0,13.40653268777767,0.2850915735607161,-0.9585002841338519,0.979250142066926,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:145,-1,OSM_ro916_0_175,2026-06-29 01:06:00+09:00,2026-06-29 01:06:00+09:00,0,,0.5557756213182943,,0.0,capture_gps_anchor,145,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20723.63307227991,-533185.5566516706,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999981004,114.89015577589828,0.0,3.0,101.07942339008868,104.22127669255809,4.517376205217636,3087.152749881519,3096.2987261229246,9966.995453219626,1.1,0.28401534470392265,0.958819734868193,0,13.408616021110518,0.2846666729192531,-0.9586265619776467,0.9793132809888234,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:146,-1,OSM_ro916_0_148,2026-06-29 01:08:00+09:00,2026-06-29 01:08:00+09:00,0,,1.138361130384794,,0.0,capture_gps_anchor,146,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20938.630654978966,-533037.128603887,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,10.000000000005144,104.81695896901118,0.0,3.0,362.2587082347138,365.1935982594726,67.29788729997779,3085.9702924843214,3007.5447179183047,10226.633054986301,1.1333333333333333,0.2923717047227367,0.9563047559630355,0,13.410004910000296,0.2843833747455425,-0.9587106425654909,0.9793553212827455,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:147,-1,OSM_ro86_0_218,2026-06-29 01:19:00+09:00,2026-06-29 01:19:00+09:00,0,,3.0831933845261728,,0.0,capture_gps_anchor,147,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20900.448371161583,-531241.3693629147,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,10.000000000033118,226.4607200229603,9.13371585835361,3.0,1353.2518294454646,68.59375411577835,450.04028410903044,4641.22995855154,1367.6668362205878,11457.645442447969,1.3166666666666667,0.337916718003327,0.9411760152563706,0,13.41764379888862,0.28282479153870344,-0.9591715890762659,0.979585794538133,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:187,-1,OSM_ro278_0_5,2026-07-01 01:12:00+09:00,2026-07-01 01:12:00+09:00,0,,0.10660710562607588,,0.0,capture_gps_anchor,187,1,2026-07-01T01:00,25.7,95.0,24.8,0.0,3.0,1011.3,98.0,2026-07-01 01:00:00+09:00,0.0,0.0,0.0,0.0,0.5,15.7,13.0,1,1,-11655.636834793182,-535672.9839059084,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,track,9.999999999956877,8.83556453703369,0.0,8.0,55.00262274447617,282.30291433760544,211.44334660950847,179.71538324575474,3749.3655386788664,4289.634288916729,1.2,0.3090169943749474,0.9510565162951535,0,15.412782687778034,-0.13732989538608556,-0.9905253655678116,0.9952626827839057,0,0.8999999999999986,1,,2026-07-01 01:00:00+09:00,110.0,-8.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:188,-1,OSM_ro37_0_22,2026-07-01 02:04:00+09:00,2026-07-01 02:04:00+09:00,0,,3.3830719091390793,,0.0,capture_gps_anchor,188,1,2026-07-01T02:00,25.7,95.0,24.8,0.0,2.0,1010.9,74.0,2026-07-01 02:00:00+09:00,0.0,0.0,0.0,0.0,0.5,15.5,14.0,1,1,-13342.153286046363,-535528.2891382629,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999968866,242.62815035703687,20.625010426926053,10.0,1389.2706553822275,50.715784149545236,94.96399953786715,1288.6425208403853,3329.606537542694,4196.779762075944,2.066666666666667,0.5150380749100542,0.8571673007021123,0,15.44889379888862,-0.14493628499942154,-0.9894409903023861,0.994720495151193,0,0.8999999999999986,1,,2026-07-01 02:00:00+09:00,114.0,4.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:189,-1,OSM_ro877_0_8,2026-07-01 03:02:00+09:00,2026-07-01 03:02:00+09:00,0,,0.8266895956444645,,0.0,capture_gps_anchor,189,1,2026-07-01T03:00,25.7,93.0,24.4,0.0,0.0,1010.9,9.0,2026-07-01 03:00:00+09:00,0.0,0.0,0.0,0.0,0.5,15.1,15.0,1,1,-19778.237001003738,-535543.074060349,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.000000000011376,96.40105145821258,15.852590334487843,6.0,200.74733944129707,1258.2055810321185,109.86143846598563,2666.449460166914,5259.95223776252,7787.552226829145,3.033333333333333,0.7132504491541815,0.700909264299851,0,15.48917157666672,-0.15341022076092176,-0.9881625899446331,0.9940812949723166,0,1.3000000000000007,0,,2026-07-01 03:00:00+09:00,131.0,17.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:190,-1,OSM_ro780_0_30,2026-07-01 03:22:00+09:00,2026-07-01 03:22:00+09:00,0,,0.12443164400219998,,0.0,capture_gps_anchor,190,1,2026-07-01T03:00,25.7,93.0,24.4,0.0,0.0,1010.9,9.0,2026-07-01 03:00:00+09:00,0.0,0.0,0.0,0.0,0.5,15.1,15.0,1,1,-20188.5857702586,-534433.1278047593,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,10.000000000030628,344.68799946064036,0.0,3.0,1076.7485036073444,102.12448070898326,5.453543825344021,2692.264780185353,4272.916353848769,8762.372792273352,3.3666666666666667,0.7716245833877199,0.6360782202777641,0,15.503060465555407,-0.15632968668233657,-0.9877049301597125,0.9938524650798563,0,1.3000000000000007,0,,2026-07-01 03:00:00+09:00,131.0,17.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:148,-1,OSM_ro879_0_4,2026-07-02 01:13:00+09:00,2026-07-02 01:13:00+09:00,0,,2.637694882150521,,0.0,capture_gps_anchor,148,1,2026-07-02T01:00,26.2,94.0,25.2,0.0,3.0,1010.8,97.0,2026-07-02 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.5,37.0,1,1,-19821.71675342508,-535489.4558868462,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.99999999996943,60.10764223063018,72.55568832619883,6.0,191.59098225777768,1199.6790275943445,68.44203919508979,2651.7531786696086,5326.469806788348,7853.166624742337,1.2166666666666668,0.31316380648374953,0.949699126201877,0,16.413477132222923,-0.3435381266760499,-0.9391387307101706,0.9695693653550853,0,1.0,0,,2026-07-02 01:00:00+09:00,111.0,-15.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:149,-1,GPXROAD_20260816_01_27,2026-07-02 01:27:00+09:00,2026-07-02 01:27:00+09:00,0,,1.138374300843428,,0.0,capture_gps_anchor,149,1,2026-07-02T01:00,26.2,94.0,25.2,0.0,3.0,1010.8,97.0,2026-07-02 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.5,37.0,1,1,-19383.68468569372,-535367.2283397763,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,track,9.999999999992664,,,8.0,284.13574066518385,1143.7092880024634,510.1392572574655,3098.1874486730867,5053.565565619339,7559.670521878614,1.45,0.3705574375098362,0.9288095528719242,0,16.423199354444094,-0.3454800782903034,-0.9384260841987108,0.9692130420993554,0,1.0,0,,2026-07-02 01:00:00+09:00,111.0,-15.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:150,-1,OSM_ro878_0_1,2026-07-02 02:57:00+09:00,2026-07-02 02:57:00+09:00,0,,1.6003427926449525,,0.0,capture_gps_anchor,150,1,2026-07-02T03:00,26.2,95.0,25.3,0.0,3.0,1010.4,100.0,2026-07-02 03:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.5,39.0,1,1,-19673.16784847587,-535657.2881228571,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999976433,168.4599043107055,12.46438182433235,6.0,281.8411672383694,1387.017077891852,237.44175551662045,2714.8337837378085,5108.27647482943,7637.479086531964,2.95,0.6977904598416802,0.7163019434246543,0,16.485699354444094,-0.35792839575281354,-0.9337490366869554,0.9668745183434777,0,0.8999999999999986,1,,2026-07-02 03:00:00+09:00,118.0,10.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:151,-1,OSM_ro961_0_14,2026-07-02 03:38:00+09:00,2026-07-02 03:38:00+09:00,0,,4.925188850312511,,0.0,capture_gps_anchor,151,1,2026-07-02T04:00,25.9,96.0,25.2,0.0,3.0,1010.1,99.0,2026-07-02 04:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.5,40.0,1,1,-11988.258202398234,-535384.284738065,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,track,9.999999999995477,267.400222547251,0.0,8.0,279.5747129564293,27.205394994602457,524.8005706287482,410.4234666621336,3852.886948515466,4470.53291524263,3.6333333333333333,0.8141155183563192,0.5807029557109398,0,16.514171576666357,-0.36357844314132987,-0.9315635864947314,0.9657817932473657,0,0.6999999999999993,1,,2026-07-02 04:00:00+09:00,139.0,21.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:152,-1,OSM_ro48_0_26,2026-07-09 00:17:00+09:00,2026-07-09 00:17:00+09:00,0,,2.4607629461525793,,0.0,capture_gps_anchor,152,1,2026-07-09T00:00,26.5,86.0,24.0,0.0,1.0,1007.0,31.0,2026-07-09 00:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.4,37.0,1,1,-10815.681496834568,-532464.411310805,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000052665,226.82748137346658,0.0,10.0,751.1529974458795,63.87891917333667,1444.1035535829321,3488.502153302664,6998.041679462081,7600.060455541164,0.2833333333333333,0.07410849019539922,0.9972501850994857,0,23.37458824333278,-0.9661344667074193,0.25803912928075545,0.3709804353596223,0,2.5,0,,2026-07-09 00:00:00+09:00,187.0,10.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:153,-1,OSM_ro338_0_10,2026-07-09 00:37:00+09:00,2026-07-09 00:37:00+09:00,0,,11.426320012937952,,0.0,capture_gps_anchor,153,1,2026-07-09T01:00,26.4,86.0,23.9,0.0,1.0,1006.7,34.0,2026-07-09 01:00:00+09:00,0.0,0.0,0.0,0.0,0.0,0.4,38.0,1,1,-9795.338208595047,-532954.2752279748,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000001297,103.90997350307191,0.0,10.0,196.8469209086119,104.7410332234282,312.26423505376243,3403.7116568475153,7039.821560643879,7519.946519725827,0.6166666666666667,0.1607425656038261,0.9869963665602319,0,23.388477132221468,-0.9653677124710407,0.26089304267923685,0.3695534786603816,0,2.5,0,,2026-07-09 01:00:00+09:00,187.0,0.0,0.0,0.06,1,jma_O9_predicted
capture_anchor:154,-1,OSM_ro877_0_10,2026-07-09 23:21:00+09:00,2026-07-09 23:21:00+09:00,0,,3.067809106264909,,0.0,capture_gps_anchor,154,1,2026-07-09T23:00,27.7,91.0,26.0,0.0,3.0,1006.8,100.0,2026-07-09 23:00:00+09:00,0.0,0.0,0.100000000000004,0.9000000000000005,1.2000000000000002,1.2000000000000002,4.0,1,1,-19759.619666525254,-535548.5705976753,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.000000000019202,122.49864131455047,10.626782229740229,6.0,195.96595845654483,1266.3102136109296,129.20723944977132,2680.800194925526,5241.590901576529,7768.925440246333,23.35,-0.16934950384902406,0.9855560590580779,0,24.335699354444458,-0.8936033381993752,0.4488575207779558,0.2755712396110221,0,1.6999999999999993,0,,2026-07-09 23:00:00+09:00,162.0,19.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:155,-1,OSM_ro877_0_25,2026-07-09 23:30:00+09:00,2026-07-09 23:30:00+09:00,0,,0.6123688410032231,,0.0,capture_gps_anchor,155,1,2026-07-09T23:00,27.7,91.0,26.0,0.0,3.0,1006.8,100.0,2026-07-09 23:00:00+09:00,0.0,0.0,0.100000000000004,0.9000000000000005,1.2000000000000002,1.2000000000000002,4.0,1,1,-19656.771192644504,-535650.2353933125,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.00000000000196,92.70408296041785,0.0,6.0,274.95267805351955,1380.4885882049502,251.16852845310623,2732.6826781613427,5098.90937703374,7627.4500147906665,23.5,-0.13052619222005168,0.9914448613738104,0,24.34194935444482,-0.8930056555325848,0.4500454412465683,0.27497727937671584,0,1.6999999999999993,0,,2026-07-09 23:00:00+09:00,162.0,19.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:156,-1,OSM_ro916_0_22,2026-07-11 00:43:00+09:00,2026-07-11 00:43:00+09:00,0,,3.2216617424686422,,0.0,capture_gps_anchor,156,1,2026-07-11T01:00,27.1,84.0,24.2,0.2,51.0,1002.8,100.0,2026-07-11 01:00:00+09:00,0.2,0.39999999999999203,0.6000000000000041,1.6000000000000005,5.3999999999999995,6.6,0.0,1,1,-21493.66238960688,-532058.1816344479,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,10.000000000006336,105.86768227446976,0.0,3.0,735.6170073855097,115.61726853760572,290.21498560240383,3641.0766929857064,2377.0216158667167,11293.507198883819,0.7166666666666667,0.1865240360087346,0.9824503977255098,0,25.392643798888983,-0.7710097254570513,0.6368233689577059,0.18158831552114707,0,2.900000000000002,0,,2026-07-11 01:00:00+09:00,179.0,16.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:157,-1,OSM_ro877_0_14,2026-07-11 01:05:00+09:00,2026-07-11 01:05:00+09:00,0,,0.511079791764034,,0.0,capture_gps_anchor,157,1,2026-07-11T01:00,27.1,84.0,24.2,0.2,51.0,1002.8,100.0,2026-07-11 01:00:00+09:00,0.2,0.39999999999999203,0.6000000000000041,1.6000000000000005,5.3999999999999995,6.6,0.0,1,1,-19732.338238175656,-535577.0858544861,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.000000000023402,146.60404112698797,1.6507129509253673,6.0,211.69543822043622,1298.7940421387527,162.76848689582795,2693.251378821958,5202.8376488626045,7730.549119023215,1.0833333333333333,0.27982901403099203,0.9600498543859287,0,25.407921576667448,-0.76893557650539,0.6393262697436447,0.18033686512817765,0,2.900000000000002,0,,2026-07-11 01:00:00+09:00,179.0,16.0,1.0,0.18,1,jma_O9_predicted
